13,9,3.0
13,10,2.0
13,11,2.0
13,12,2.0
13,13,2.0
13,14,3.0
13,15,2.0
13,16,2.0
13,17,2.0
13,18,3.0
13,19,1.0
13,20,1.0
13,25,1.0
14,2,2.0
14,4,1.0
14,6,2.0
14,7,3.0
14,8,3.0
14,9,3.0
14,10,3.0
14,11,2.0
14,12,2.0
14,13,2.0
14,14,3.0
14,15,2.0
14,16,2.0
14,17,2.0
14,18,2.0
14,19,1.0
14,20,1.0
14,21,1.0
14,22,1.0
14,23,2.0
14,24,1.0
15,6,1.0
15,7,3.0
15,8,3.0
15,9,3.0
15,10,3.0
15,11,3.0
15,12,3.0
15,13,2.0
15,14,3.0
15,15,2.0
15,16,2.0
15,17,2.0
15,18,2.0
15,19,2.0
15,20,2.0
15,21,1.0
16,5,3.0
16,6,2.0
16,7,3.0
16,8,3.0
16,9,3.0
16,10,3.0
16,11,3.0
16,12,2.0
16,13,3.0
16,14,3.0
16,15,3.0
16,16,3.0
16,17,2.0
16,18,2.0
16,19,3.0
16,20,2.0
17,7,3.0
17,8,3.0
17,9,3.0
17,10,3.0
17,11,3.0
17,12,2.0
17,13,2.0
17,14,3.0
17,15,3.0
17,16,3.0
17,17,3.0
17,18,2.0
17,19,3.0
18,5,3.0
18,7,3.0
18,8,3.0
18,9,3.0
18,10,3.0
18,11,2.0
18,12,1.0
18,13,3.0
18,14,3.0
18,15,3.0
18,16,3.0
18,17,3.0
18,18,3.0
18,19,3.0
18,21,2.0
18,22,2.0
19,5,1.0
19,6,3.0
19,7,3.0
19,8,3.0
19,9,3.0
19,10,3.0
19,11,2.0
19,12,2.0
19,13,2.0
19,14,3.0
19,15,3.0
19,16,3.0
19,17,3.0
19,18,3.0
19,19,3.0
19,20,3.0
20,4,3.0
20,5,3.0
20,6,3.0
20,7,3.0
20,8,3.0
20,9,3.0
20,10,2.0
20,11,2.0
20,12,3.0
20,13,3.0
20,14,3.0
20,15,3.0
20,16,3.0
20,17,3.0
20,18,3.0
20,19,3.0
21,4,3.0
21,6,2.0
21,8,3.0
21,10,1.0
21,11,2.0
21,12,1.0
21,13,3.0
21,14,2.0
21,15,2.0
21,16,3.0
21,17,3.0
22,6,3.0
22,7,3.0
22,8,3.0
22,12,1.0
22,13,1.0
22,14,2.0
22,15,2.0
22,18,2.0
23,7,3.0
23,8,3.0
23,10,2.0
23,11,2.0
23,12,1.0
23,13,1.0
23,14,1.0
23,15,2.0
23,16,2.0
23,17,2.0
23,18,3.0
24,5,3.0
24,7,1.0
24,8,2.0
24,9,2.0
24,10,1.0
24,12,1.0
24,13,2.0
24,14,2.0
24,15,3.0
25,6,1.0
25,8,3.0
25,13,1.0
25,14,1.0
25,17,2.0
26,1,1.0
26,14,1.0
27,12,1.0
28,12,3.0
